27.48,0.0017480001,5.00,30.6815071105
27.52,0.0017439999,4.00,30.6884822845
27.56,0.0017480001,1.00,30.6902294158
27.60,0.0017439999,2.00,30.6937179565
27.64,0.0017439999,3.00,30.6989498138
27.68,0.0017480001,1.00,30.7006969451
27.72,0.0017480001,1.00,30.7024440765
27.76,0.0017559999,2.00,30.7059555053
27.80,0.0017439999,1.00,30.7076988220
27.84,0.0017480001,4.00,30.7146911621
27.88,0.0017439999,5.00,30.7234115600
27.92,0.0017480001,7.00,30.7356472015
27.96,0.0017439999,3.00,30.7408790588
28.00,0.0017519998,5.00,30.7496395111
28.04,0.0017480001,7.00,30.7618751525
28.08,0.0017439999,3.00,30.7671070098
28.13,0.0017480001,6.00,30.7775955200
28.17,0.0017480001,6.00,30.7880840301
28.21,0.0017519998,2.00,30.7915878295
28.25,0.0017480001,6.00,30.8020763397
28.29,0.0017480001,8.00,30.8160610198
28.33,0.0017439999,5.00,30.8247814178
28.37,0.0017480001,6.00,30.8352699279
28.41,0.0017400000,4.00,30.8422298431
28.45,0.0017480001,6.00,30.8527183532
28.49,0.0017439999,7.00,30.8649272918
28.53,0.0017439999,5.00,30.8736476898
28.57,0.0017439999,6.00,30.8841114044
28.61,0.0017439999,6.00,30.8945751190
28.65,0.0017439999,6.00,30.9050388336
28.69,0.0017480001,7.00,30.9172744750
28.73,0.0017480001,10.00,30.9347553253
28.78,0.0017439999,9.00,30.9504508972
28.82,0.0017439999,10.00,30.9678916931
28.86,0.0017439999,9.00,30.9835872650
28.90,0.0017480001,7.00,30.9958229064
28.94,0.0017480001,7.00,31.0080585479
28.98,0.0017480001,7.00,31.0202941894
29.02,0.0017439999,5.00,31.0290145874
29.06,0.0017439999,5.00,31.0377349853
29.10,0.0017439999,7.00,31.0499439239
